8192 3
1.149012 1.106101 0.165878
-0.034161 1.444041 0.263165
0.188087 0.428757 0.672804
0.266589 1.542740 0.211235
-0.285988 1.253457 0.014963
0.595076 2.038476 -0.007011
0.070580 0.710994 0.860219
0.487218 0.864600 1.331881
0.288416 0.790726 0.578963
0.214184 1.650222 0.053977
1.196655 0.745875 0.250997
0.742957 0.452053 0.710310
0.032146 1.525803 0.755853
1.150066 1.148930 0.723109
0.694748 2.094200 1.031831
-0.341016 0.601647 0.415418
0.468854 2.048418 0.971024
0.589481 0.989624 0.262842
-0.179229 1.316906 -0.237757
0.048165 1.210746 1.347782
0.962053 1.957721 0.306584
1.044022 0.728311 1.340594
1.059639 0.877401 0.812865
0.727825 1.670769 1.258862
0.612297 1.879908 0.150804
-0.034466 0.451736 0.013194
-0.115421 1.363437 -0.105338
1.195565 1.307031 0.012297
0.538920 0.489130 1.202784
0.699415 1.542601 0.599069
0.480790 0.967220 0.066539
1.037919 1.214954 1.156057
-0.401886 1.135978 1.310970
-0.397491 1.788743 0.017901
0.261072 1.696796 -0.033946
0.461717 1.217151 1.364190
0.954230 0.648389 1.098296
0.163348 1.478062 0.800147
-0.345138 0.430500 -0.275782
0.021825 1.407256 1.308753
-0.429075 0.963975 0.970725
-0.094573 0.779704 -0.096487
0.725934 1.203112 1.275051
-0.092034 1.265366 0.310647
-0.173587 0.728905 1.371027
0.454547 0.796242 0.927718
-0.358563 1.336915 1.116848
-0.104624 1.304085 1.097586
-0.132738 1.759086 0.847168
1.185462 1.769229 1.206378
-0.166738 0.870706 0.299884
0.590789 1.450634 1.177363
0.483406 1.407885 0.198964
-0.404919 1.559528 1.269686
1.080918 1.563998 0.695168
1.041644 1.570233 0.250501
0.375659 1.699126 0.323443
-0.367998 1.571808 0.572732
0.072622 1.737374 1.015078
-0.289438 1.285103 1.333249
1.184186 0.598505 0.661671
0.928315 0.409012 0.302894
0.167774 0.574726 0.278456
-0.419985 0.730879 0.109698
1.169603 1.925940 0.335319
0.472297 0.893475 -0.237240
-0.054448 0.669921 1.380739
-0.116471 2.005290 1.137603
-0.013333 1.471897 0.102630
1.113506 2.081055 0.404530
0.489222 0.524736 0.439610
1.153103 1.348416 1.390025
0.217073 0.806567 1.148482
0.681479 1.768355 0.138918
0.683975 0.619604 0.900719
0.283090 0.525354 -0.117129
0.663928 1.918774 0.277469
0.204667 1.998241 0.565274
0.596085 0.759955 -0.193388
0.312892 0.821391 0.598373
-0.366196 1.002494 -0.060637
0.886023 1.463718 0.701962
1.060906 1.294119 1.291539
0.612421 0.834153 -0.114560
0.768458 0.599005 -0.270455
0.658201 0.567028 0.802672
0.717360 1.581974 -0.128986
0.054509 1.311156 -0.185664
0.386233 1.804327 0.868898
1.081582 0.833936 0.371382
0.174218 0.429585 1.225931
-0.013298 0.978604 0.872041
-0.385553 1.081396 1.265321
-0.239912 1.331760 0.027017
0.653014 1.359521 0.767405
0.096582 0.818028 -0.044752
0.497992 0.653318 1.216526
0.418783 0.597797 0.807194
-0.054902 1.654385 0.273822
-0.170721 1.127365 0.290920
0.056277 1.633229 0.238974
0.974568 0.629198 -0.262141
0.078780 1.847118 1.378891
0.417286 0.475389 0.702843
0.576712 1.648439 0.159413
-0.346044 1.535938 0.808937
0.200013 1.008475 0.166196
0.024427 1.284562 1.222380
-0.015771 0.844205 0.078362
0.710855 1.026279 0.190140
0.651384 1.228191 0.014960
-0.243740 1.188789 0.624730
0.790492 1.162940 0.147596
0.613022 1.623412 -0.263086
-0.477050 1.858785 0.717314
0.403490 1.912183 1.302505
-0.187140 1.405914 1.142240
0.817968 1.896203 0.362618
0.855261 1.978316 0.271494
0.508564 1.611339 0.995124
-0.181799 0.848992 0.962847
-0.103264 2.014381 0.295221
0.636600 1.077034 0.501601
0.609462 1.433619 0.501644
-0.476092 1.750716 0.322722
0.456804 1.688310 0.277393
1.054394 1.555279 1.343511
-0.131118 1.050082 0.192367
0.050390 1.958785 0.237925
-0.013969 1.837131 0.014767
-0.089804 0.947572 0.214980
0.216099 0.995341 -0.068518
1.099532 2.089326 1.228585
0.140184 1.121712 0.337189
1.024484 1.068882 -0.031954
1.009366 0.764471 1.147121
0.898968 2.058554 0.594907
-0.433515 1.619364 1.197623
0.075658 1.139838 0.705588
-0.016854 1.255639 -0.037591
0.677770 1.947853 0.113625
0.426000 1.014492 0.292060
0.786061 0.628125 -0.202207
0.884023 0.597448 1.398282
-0.151622 1.133768 0.743088
-0.422218 0.745074 0.226638
0.929719 1.047967 0.866566
0.615196 0.746549 0.003519
-0.394198 0.817433 -0.256909
-0.172302 2.047222 -0.156585
-0.321270 0.411315 0.842713
0.026900 2.034180 0.887783
0.265603 1.000883 1.153836
0.356350 1.342482 0.291665
-0.223046 1.455910 -0.006186
0.299029 1.329835 0.622513
1.106004 0.959996 0.729813
-0.117883 1.369736 0.373021
-0.003165 0.842186 0.242500
-0.107632 1.079515 1.146065
0.677018 1.154531 0.840128
-0.442908 1.239911 -0.018475
0.047059 0.846196 1.247613
0.731652 0.597111 -0.284785
-0.417401 1.764824 1.228747
1.156975 0.814693 0.558979
0.281070 1.580675 0.297463
1.051062 0.629253 1.003063
1.015737 0.471650 0.064483
0.142087 0.656991 0.879915
0.803199 0.502392 1.030909
0.306370 0.713896 0.459280
0.929448 0.908489 1.171486
0.823165 1.515699 1.244007
0.565903 0.670770 0.656058
0.051294 0.401003 0.183957
0.459394 1.631426 0.055628
0.041264 0.943945 0.779869
-0.440660 1.943962 1.351397
0.465244 1.918721 -0.078667
-0.217788 1.343816 0.623436
1.105755 1.786104 1.009800
0.888870 1.689246 -0.219516
1.153568 1.554291 1.289142
0.836951 0.910291 0.058932
0.556862 0.896691 1.385007
0.937232 1.015187 0.703606
0.786832 1.531935 0.319690
1.161134 0.508449 1.096226
0.318812 0.549663 0.968438
0.939943 1.256037 1.140130
0.013358 0.464705 -0.270079
0.172739 1.540531 0.326751
0.775757 1.198166 0.919065
0.547735 1.469018 0.619549
1.048699 1.386249 0.148755
0.479503 0.500141 1.372846
0.820173 0.821060 0.422445
-0.097496 0.544707 0.106656
0.837924 0.750773 1.296496
1.082760 0.708463 1.181162
0.348806 0.482161 0.180294
0.045502 0.955262 1.396498
1.056369 0.999099 -0.269297
-0.273229 0.957235 0.406966
0.582640 1.723221 0.724018
0.753775 1.482062 0.030812
-0.318521 0.437241 1.134392
-0.295655 0.447892 0.541885
-0.084236 1.691436 0.035232
-0.183100 1.417267 -0.107584
-0.151017 0.409335 0.938732
-0.355051 1.964708 -0.180676
0.821501 1.685057 0.441921
0.130756 1.076366 0.016960
0.823658 1.888202 0.632589
0.360485 0.807112 1.307286
0.728196 1.721118 1.321509
0.816533 1.804228 0.419701
-0.343120 1.818748 -0.147473
-0.163644 0.936302 0.399172
0.186253 0.483234 0.790540
0.780106 1.879369 0.061129
1.063299 1.365846 1.348083
0.888504 1.912128 1.131854
-0.014749 2.010353 0.638507
1.024135 0.813233 0.503202
0.698834 0.862545 0.836562
1.054591 1.855537 0.407387
0.733627 0.792083 -0.077916
0.271661 0.492906 1.224273
0.721944 1.707181 0.228010
0.350247 1.379369 0.618809
1.011526 1.599501 1.310402
0.437088 1.641511 0.283622
1.029940 2.054963 -0.159185
0.851559 1.001835 1.087034
0.002060 1.454354 1.088917
0.730057 0.557711 -0.108702
1.061554 1.223326 0.633501
0.907785 1.330600 0.319729
0.132357 1.941599 0.814088
-0.364176 2.086381 -0.237718
0.851944 1.845689 0.374110
1.057356 1.637820 0.544134
1.066431 1.989160 -0.254780
1.158386 0.651602 0.405606
0.338674 1.274235 0.831010
-0.308666 0.471019 -0.194522
-0.146132 0.737141 0.343478
0.939941 1.401896 0.415721
0.332298 0.453123 0.915218
0.919216 2.025095 0.674679
1.162181 2.086971 0.705340
0.125789 0.895370 0.513789
-0.458480 1.644766 1.379292
-0.002004 1.045493 0.384519
0.796020 0.510228 -0.299310
-0.445683 0.977400 0.766305
0.582214 0.709601 1.154225
0.651494 0.987615 -0.000800
-0.421307 1.889747 0.119929
-0.084555 1.115725 0.057626
0.485935 0.576839 0.309467
0.948597 1.196380 0.508574
0.219181 0.737278 0.951985
0.742209 1.527335 0.378396
0.410338 2.038822 0.104376
-0.406785 1.803051 -0.102181
-0.120375 1.586112 0.991890
0.519052 1.715377 0.817067
0.150620 0.800384 1.074094
-0.239588 1.524727 0.779631
0.216918 1.491237 -0.040541
0.496251 1.281873 0.380548
0.663125 1.207078 0.495526
1.004732 0.877784 0.727495
0.293431 0.630316 -0.057914
0.198204 1.060297 1.174234
0.968924 1.072085 1.121839
0.894742 0.844718 0.106486
0.781359 1.074926 0.602408
-0.305009 0.422839 -0.260782
0.549280 1.863254 0.688859
0.726267 1.213505 0.745493
0.093662 0.882427 0.949367
0.463519 1.900277 0.663453
0.180625 0.974401 1.102841
0.389643 0.776640 1.219643
0.195062 1.821297 -0.293531
0.915576 1.234841 0.363127
-0.149725 1.859781 1.346519
0.407059 0.611424 0.951299
0.210335 1.590878 0.739329
0.153904 1.336121 0.581793
1.035887 1.985725 -0.056610
-0.007738 1.228986 0.323364
-0.399549 1.176671 0.620249
0.541173 1.668288 0.271872
0.137844 0.430041 1.152348
0.985161 1.927445 0.033975
0.072747 0.914639 -0.179859
-0.181035 1.908034 0.262030
0.463571 0.853674 0.560016
0.050659 1.639021 0.676734
0.211427 1.585509 0.890815
-0.335656 1.540547 0.858758
-0.323516 0.412868 0.313162
0.914609 0.781319 -0.115670
1.038254 0.432423 1.275911
-0.253961 1.367711 0.879618
1.110050 0.899328 1.139487
1.172117 1.000746 0.511603
1.011978 1.320821 0.876528
0.170823 1.810157 0.101237
1.115340 1.646402 1.079696
1.003270 0.599118 0.430480
0.316322 0.875686 0.730714
0.330805 0.930604 1.072086
0.215087 0.406807 0.846913
0.609520 1.740907 0.832020
0.090828 0.754866 0.288261
-0.341826 2.058571 -0.076572
1.084722 1.612627 1.211263
0.472876 1.289278 0.104928
-0.258127 1.113775 0.936659
-0.297182 1.832584 1.392205
0.646214 1.042895 0.863394
0.540240 0.970079 0.155252
0.816620 1.855008 1.273149
0.263955 1.770211 0.410787
-0.239812 0.860941 0.005598
1.013233 1.683473 0.661973
0.091797 1.927442 -0.273479
0.233439 1.545318 0.700519
0.958954 1.353930 1.334576
-0.398198 1.618276 0.284242
0.797193 0.651903 0.637099
0.750639 1.645477 0.359180
0.110354 0.916691 1.186058
-0.457159 1.144786 0.658155
1.028151 1.613493 0.203859
-0.246490 1.736662 1.297268
0.291331 2.038174 -0.184849
0.476041 1.604270 0.482664
-0.047135 0.489752 0.356219
0.116635 1.215417 0.688245
-0.286472 1.255309 -0.037063
1.197160 1.193810 0.467370
0.271884 1.985214 0.517234
0.474903 0.893983 0.647750
1.146938 0.928090 1.194108
0.498391 0.604153 0.041683
1.088493 1.627278 0.808225
0.445226 1.233683 0.264099
0.862840 0.719333 1.050199
0.579414 2.065689 0.501181
-0.267095 1.664039 0.834311
-0.355673 0.445473 -0.243625
1.052762 1.533196 1.008159
0.111867 1.800820 1.004200
0.452666 1.000560 0.531176
1.027919 1.054953 0.150916
-0.086082 1.346823 1.157193
-0.125210 1.952600 -0.019140
0.898189 0.681432 1.375382
0.873376 2.061673 0.945489
-0.005913 0.993557 0.420740
0.427073 1.021282 0.302598
-0.467062 0.995774 -0.005221
0.547808 1.962769 0.919027
1.111423 0.663267 0.821590
0.130324 1.076048 0.326522
0.736213 1.149443 0.217151
0.813901 1.682289 -0.258932
-0.316132 1.111381 -0.214630
-0.282425 0.402783 0.116078
1.145562 1.986295 0.371360
0.814592 1.919632 -0.033941
-0.142752 1.704540 -0.099285
-0.307996 1.686142 0.400880
-0.252289 1.514410 1.331765
0.051904 1.041580 0.037596
0.306907 0.712238 0.148672
-0.455670 1.824913 1.370077
0.960579 0.594821 0.942816
0.724730 0.461977 -0.141653
0.089493 1.621480 1.057874
-0.419622 0.419040 1.360805
-0.059162 0.908951 -0.292320
0.140486 1.497101 0.210920
0.397384 0.503685 -0.122681
0.771847 0.716949 0.349602
0.866114 1.317867 -0.196717
0.982566 2.026912 0.741800
1.063229 1.355815 1.030411
0.273299 0.716814 -0.278534
0.140389 0.672054 0.785326
0.792194 0.558807 0.828842
-0.074933 1.306241 0.772860
0.073973 1.931734 0.413043
0.773143 0.567382 0.482677
-0.478244 1.351441 1.182466
0.687923 0.806981 0.121057
0.416648 1.577504 0.413074
0.745355 0.714801 0.787048
0.691682 1.333904 0.730842
-0.293939 1.247100 -0.182742
0.942803 0.578261 1.180345
1.050342 1.477221 -0.199846
1.053924 0.445800 -0.146931
-0.180949 1.337688 0.606350
-0.156740 1.854781 -0.178723
0.021291 1.044801 -0.273832
-0.097759 1.530524 0.028776
0.546398 1.513865 0.720902
0.153052 0.888714 -0.072352
-0.301113 1.183008 0.733128
0.425408 0.713515 1.015425
1.158952 0.508822 0.314035
1.093506 1.654516 0.459664
0.496970 1.620555 -0.282199
-0.476847 2.051004 0.541080
0.614118 1.255963 0.946716
0.855573 0.887544 0.348603
0.375472 0.619432 -0.095006
0.420337 1.448381 -0.072504
-0.391127 0.496903 0.595636
1.075490 1.467633 1.029665
-0.381897 1.004806 -0.269320
1.133291 1.670490 0.580151
-0.030878 0.761125 0.545890
1.003113 2.001918 0.659959
0.872234 0.559674 0.367263
-0.411855 1.552590 1.186635
0.719688 1.838492 1.046071
1.167225 0.707710 0.763405
0.207964 1.789692 -0.000869
0.406689 1.897142 0.371388
0.864878 1.011954 0.244489
0.529371 0.540350 1.227298
0.075908 0.844412 0.619740
0.579966 1.520601 0.902213
0.676247 1.342548 1.158114
-0.301671 0.768600 0.310309
0.421295 1.262060 -0.093383
0.624448 1.282594 0.361217
0.770732 0.648483 0.023898
-0.162702 1.281338 0.279128
0.013211 1.908901 -0.207822
-0.049832 0.556401 0.345123
-0.087432 0.951147 1.022493
-0.250192 1.734667 -0.268116
0.769233 0.478181 1.050023
1.197269 1.193175 0.436073
-0.289819 1.999770 -0.057706
0.968362 0.879510 0.562522
-0.076028 0.754683 0.843382
1.165413 1.235165 0.229821
0.201922 1.563190 0.576952
0.660693 0.935811 0.660872
0.553468 1.100870 0.133120
-0.248689 1.528157 -0.079463
0.493923 1.139358 1.065207
0.995740 1.398252 1.182138
-0.301430 1.745213 0.860040
-0.244472 0.458930 0.977622
0.031068 1.798925 1.151463
-0.372360 0.880261 -0.180360
0.609561 0.885634 0.223121
-0.281155 1.047121 -0.053490
0.806518 1.599258 0.920266
0.442201 0.687866 0.556734
0.536932 1.047455 0.024678
-0.438763 1.153087 0.089360
-0.137312 0.610286 0.582823
0.707572 1.192273 0.141084
-0.192874 1.866156 0.725427
1.160958 0.573730 1.018099
0.569956 1.564516 0.803659
-0.052294 1.426132 0.775265
0.358054 1.070456 -0.197667
-0.261880 1.323813 0.287752
0.341097 2.017846 1.376554
0.269079 1.258780 -0.056998
0.490688 1.718374 0.625272
0.709328 0.744671 1.345276
-0.044414 1.425063 0.530496
1.164005 0.644502 0.833140
-0.458447 1.801342 0.276812
-0.074029 1.970214 0.409450
0.322887 0.944856 0.937617
0.042769 2.080672 0.685876
0.430969 1.022585 -0.202241
-0.212656 1.718870 0.647979
0.396009 1.240018 0.047854
0.907258 2.010531 -0.213127
0.970856 1.168230 0.117026
-0.176222 0.634229 0.279831
0.859665 1.417753 0.364752
-0.306628 1.112435 0.211836
0.886397 1.343213 0.405424
1.102530 1.514267 0.633511
0.933735 0.696248 0.679154
-0.047413 2.066555 1.130306
0.593987 0.998425 0.751884
-0.398148 1.063664 0.427713
-0.004750 1.402703 -0.174315
-0.042239 1.197488 0.346924
-0.452819 1.440125 0.184635
0.287392 1.293325 0.182283
-0.489372 2.053216 0.571200
0.110664 1.965293 -0.111690
0.534897 1.700063 0.700247
0.490860 1.742111 0.556062
0.811022 2.084346 1.314604
-0.360657 1.273224 0.683180
0.505640 1.167277 -0.063937
-0.446294 1.519731 1.140854
-0.277905 1.888994 0.631631
-0.408532 1.548447 0.062915
-0.189271 0.653303 0.055388
-0.215724 1.118758 0.743294
-0.073033 1.318665 0.466625
-0.050195 0.910617 -0.051638
1.076031 0.656899 0.222729
0.476501 0.411371 0.783599
0.471222 1.619239 0.890998
0.744279 1.721728 0.547496
1.145569 1.981159 0.395456
1.120730 1.868190 0.482091
0.893651 1.892674 1.208205
0.339610 0.683662 0.887243
-0.074635 1.721897 0.773793
0.976927 0.746430 0.645572
-0.028623 0.750944 1.374673
-0.032617 0.883320 0.967083
0.768255 0.452450 1.242252
0.542807 1.328779 1.114359
-0.112779 2.076268 1.009330
-0.112044 1.067892 0.376052
-0.043782 1.075577 0.404786
0.740211 0.782281 1.154550
-0.268972 2.060727 0.085213
0.635728 1.250871 1.197561
1.097387 1.361361 -0.010372
0.564988 1.371410 0.710387
0.207574 1.304989 1.157975
0.303557 0.919716 0.350188
1.047815 1.963056 -0.037850
0.343087 1.916798 0.560102
0.456943 1.748631 0.851474
-0.152408 1.285117 0.550876
0.193982 1.639917 -0.151807
-0.062684 1.886387 0.650571
0.559177 1.879137 0.530785
1.149566 1.149820 1.115160
-0.116713 1.409909 -0.106767
0.176129 0.670525 0.739365
0.111815 0.676941 -0.244191
0.237262 1.659068 0.046973
0.439120 1.258438 0.769832
0.986556 0.966891 1.346806
-0.039949 1.875703 1.285302
-0.338918 1.640806 0.986082
0.808096 1.989243 0.053170
0.461482 1.242144 0.439832
0.254325 1.983240 1.116982
0.937706 0.865233 0.157573
0.360472 2.057141 0.822626
-0.445330 1.129756 -0.225241
0.906692 1.255382 -0.043213
0.112334 0.465161 -0.292670
0.550351 1.335529 -0.272012
0.450385 1.912794 -0.294072
0.486707 1.155595 1.020891
0.523509 1.714519 0.183916
0.468720 2.023915 0.226329
-0.132118 0.523402 0.476132
0.157226 1.069827 0.339267
-0.040397 0.803688 0.937028
0.861708 1.536211 -0.034787
0.527317 0.533661 1.310772
1.154016 1.444113 0.014868
0.876093 1.184565 0.447394
1.138464 0.501475 -0.052283
0.831296 2.017763 0.039770
1.003354 0.488427 1.193331
-0.392526 0.607166 0.280503
0.739545 2.084866 0.089658
0.273115 0.637181 0.168560
-0.090240 0.927374 1.268876
-0.339399 2.043759 0.892399
-0.378007 1.564459 0.822033
0.180265 0.519961 1.163653
0.323680 0.996007 0.659991
1.170410 0.777918 0.380942
-0.279126 0.935012 0.890248
-0.079374 1.120678 0.485377
0.417820 1.787642 0.747990
0.720918 1.877777 0.051096
0.856774 1.185944 0.147211
-0.349683 2.033859 0.070035
0.502388 1.674252 1.030191
-0.177341 0.922039 -0.110650
-0.473680 1.435016 0.157213
-0.421191 1.282727 0.840297
0.352839 1.116428 0.678964
0.163570 1.512040 0.764010
0.288420 0.787815 1.076837
0.882196 1.754238 1.320399
0.980885 0.734411 0.066108
0.987453 0.414178 0.089817
1.024698 1.704245 0.649334
0.449828 1.764090 0.629738
-0.227425 1.588210 0.407296
0.612149 1.352719 1.388356
-0.497147 0.567444 0.642264
1.119330 0.916220 1.146211
1.066568 1.424004 0.468479
1.195682 0.805002 0.241840
-0.466260 2.071609 0.275788
-0.390245 1.815044 0.683032
0.421321 0.526144 1.376942
-0.040736 0.540564 0.917225
0.882418 0.535650 0.446373
0.058507 1.422996 0.909724
-0.486754 1.570492 1.283766
-0.305628 0.769375 0.589142
0.128075 0.766384 0.204203
0.474799 1.235322 1.075372
0.583639 1.527845 -0.234216
0.457234 0.513940 1.387173
0.391570 1.513212 0.116632
-0.359524 1.230766 0.585826
0.023084 1.346315 0.797949
0.269184 2.033844 1.008289
-0.035829 0.482284 0.858607
0.529026 0.795809 1.074810
0.469956 0.432886 0.270125
-0.188011 1.423513 0.972050
-0.080540 0.484428 -0.041008
0.480673 1.764236 -0.061774
0.322615 0.611700 0.961428
-0.128096 0.515280 1.236385
0.157043 1.301757 0.468956
0.614447 1.353336 0.490940
0.580637 0.641460 0.386594
0.134020 1.193670 0.298829
0.973086 0.918425 0.582186
-0.045305 1.158695 -0.197743
0.342742 0.833161 0.727830
0.746381 1.027546 1.141436
0.659478 1.527921 -0.075443
-0.397492 1.434308 0.752636
0.191538 0.875598 1.129823
0.370803 2.049893 1.260426
0.516695 0.792394 0.436462
1.173196 0.602759 0.952552
0.703423 1.597276 1.044600
0.337147 0.400134 0.182831
0.455647 0.734745 0.439483
0.277994 1.759523 0.918149
0.833563 0.653214 0.822658
1.017813 0.670182 0.430802
-0.247615 1.694129 1.170808
0.797556 1.989019 -0.072951
-0.144345 1.604227 0.493634
0.347045 1.410477 1.318142
0.433561 0.928540 1.100453
0.248704 1.436963 -0.180938
0.671813 1.949558 0.887022
1.073085 0.887461 0.296398
0.428154 0.877297 0.199012
1.020543 0.579721 -0.142136
-0.126783 2.044085 0.451828
-0.104705 0.927715 0.682267
-0.042920 1.168243 0.603791
0.608480 1.741827 -0.074150
1.097041 0.994281 -0.049207
0.087902 1.392228 -0.042065
0.570168 1.032764 0.371847
0.832430 1.797945 1.053600
0.681784 0.400866 -0.228738
0.054895 2.094658 1.133466
0.207034 0.463350 1.375213
0.054647 0.550599 1.045099
0.363508 0.972747 0.653107
-0.195087 0.740989 0.086864
0.415112 1.464360 0.022382
0.758764 1.226084 0.045362
0.813104 1.839853 1.160449
0.964872 0.842265 -0.114592
-0.392285 0.874370 0.212314
0.983474 1.173015 -0.176685
-0.314428 0.437823 0.311425
0.546582 0.765865 0.778775
-0.198190 1.383759 -0.045949
0.442116 1.154391 0.054819
0.887331 1.109759 0.618623
1.170656 1.957081 -0.088525
0.482539 1.088561 0.755328
1.154183 1.733662 0.761836
-0.308901 1.172182 0.626753
-0.039172 2.071447 -0.076251
1.029532 0.425642 0.985862
1.026519 0.866537 1.039312
0.415832 1.765509 -0.211188
0.190041 1.365078 0.996636
1.058042 1.965112 0.516026
0.542774 0.668826 1.172391
0.924977 1.003777 0.015214
0.325507 1.569025 0.202254
-0.371879 0.471924 1.063881
0.413944 2.068294 0.642146
0.947539 1.556124 -0.173731
-0.469621 2.061745 0.363391
-0.141518 1.499144 0.637399
-0.069250 1.411337 0.261877
1.031207 0.559452 -0.100865
1.175587 0.853218 -0.093925
1.031371 0.933132 0.505448
0.390320 1.737349 0.429402
0.626215 0.568847 0.975321
0.896401 1.656939 0.876815
-0.368462 0.500080 -0.295446
0.139236 0.921419 1.348792
0.084321 2.094130 0.930133
0.517429 0.849108 0.338920
-0.085825 1.486136 0.035592
0.370310 1.877986 0.950689
-0.012887 1.419853 -0.295350
0.903975 0.440937 1.252257
0.040271 1.761025 0.279166
-0.301511 0.966434 0.946380
0.260410 0.914879 -0.000462
-0.086170 0.921952 1.154848
1.155390 1.747026 0.777213
0.759290 1.730962 0.555017
-0.144927 0.925328 -0.182651
0.786005 1.002974 0.409124
-0.333095 1.739149 0.282983
0.806932 1.667322 0.969763
0.528443 1.044564 0.273239
0.148595 1.082244 0.014411
1.190272 0.575256 -0.116198
-0.099390 1.726398 0.888153
-0.241877 0.643363 0.785157
-0.385727 1.817962 1.066300
0.040665 2.079373 0.695965
0.367233 1.501386 -0.088820
1.116156 1.152376 1.121227
0.962587 2.024797 0.652363
1.110331 1.875165 -0.130868
0.426502 1.588510 1.290257
-0.062915 0.613128 0.024405
0.062418 0.728430 0.503101
0.118080 1.363647 1.360291
0.001908 0.914084 -0.032351
-0.061052 0.900553 0.148633
0.426209 0.594364 0.873207
0.017397 1.311834 0.258587
0.699368 1.535719 0.138664
0.129318 0.727354 1.266177
0.164153 0.539848 0.407928
1.113414 0.459339 0.791475
0.323768 1.600877 1.307507
-0.309103 1.293459 0.608829
-0.400391 1.882500 0.099403
0.358131 0.763438 0.003556
0.943875 1.346345 1.098104
-0.016056 2.017571 0.175035
0.298606 0.900031 0.444832
0.208168 1.987069 0.858539
0.871309 1.546026 0.945830
0.906371 1.189204 -0.102585
0.445292 1.732578 0.243366
1.060802 1.179688 1.091783
-0.483953 1.309485 1.287511
0.697148 0.413372 1.162370
-0.338536 0.638518 -0.259866
-0.287959 1.929287 0.271700
0.302882 1.217790 0.826867
0.704459 0.588624 1.040345
-0.352757 1.965015 0.537844
0.499832 1.107698 0.749086
0.742310 0.719899 0.630095
0.552637 1.616076 -0.292161
-0.175083 1.073637 -0.060301
-0.326193 1.312209 1.130925
-0.111960 1.945950 1.215980
0.655224 0.818138 0.265005
0.035468 1.846360 0.588080
-0.276585 1.180595 -0.239289
-0.253320 0.500371 0.115219
0.003378 0.485251 0.458103
0.172056 0.495362 1.053739
0.124454 1.761126 1.013685
0.634801 0.570936 0.432913
0.741622 0.998931 0.330707
-0.193596 0.776946 0.312212
1.032677 1.512193 0.526214
0.756012 1.440503 -0.229142
-0.010357 0.698917 0.759757
0.611236 1.836016 0.735186
-0.377771 1.539108 -0.111673
0.948139 0.578163 0.236775
0.674369 2.072933 0.335005
0.598636 0.650155 0.799101
-0.093371 1.998800 0.214860
1.075956 1.281182 -0.294290
0.575432 1.619589 0.888030
0.696464 0.857012 -0.251995
0.173510 1.711148 0.563596
1.162314 0.918654 -0.137495
0.560325 1.169212 1.317172
0.985392 1.290322 1.235010
-0.191240 1.805604 -0.271564
0.116858 1.360037 -0.126202
0.379868 1.904348 -0.020974
0.835713 0.578512 0.158989
1.027667 1.635442 0.283647
0.900306 1.888342 0.641925
0.364114 0.460550 0.627785
-0.195920 1.013754 1.368799
-0.081767 1.020289 0.383577
0.406720 1.318340 0.250729
0.556504 1.301096 -0.002849
0.156309 1.059555 1.163727
0.661424 1.023766 0.459079
-0.364165 1.377716 -0.046924
0.486948 0.756165 1.167543
1.023380 1.021442 -0.284838
1.150396 1.567524 1.281906
0.822809 1.805184 0.516919
0.230098 1.619465 0.076162
0.158711 1.539736 -0.132859
-0.043973 0.907593 -0.257851
0.182110 1.967820 0.830181
0.163474 1.026796 0.897595
1.023530 1.086693 1.375485
0.523704 1.404876 0.029572
1.091653 1.323463 -0.059679
-0.277403 1.541072 0.819271
-0.472136 0.597447 0.720890
0.335906 1.194739 1.233536
0.533158 0.489519 0.962303
-0.071329 0.532776 0.399775
0.565526 1.785973 0.037680
0.411010 0.923693 -0.104019
0.984208 1.381808 0.677913
0.224211 0.903699 0.619005
0.246004 0.978284 0.219011
0.436169 0.699764 1.192140
1.173152 0.697913 0.758799
0.612881 1.483759 0.719960
1.147189 1.363562 -0.198790
-0.183806 1.288506 0.314179
0.486787 1.974014 0.661784
1.126232 0.496787 -0.127725
0.859367 0.747288 0.393597
0.252051 1.783126 0.745716
0.339133 0.800654 0.497042
0.943661 1.597918 0.756487
-0.167555 1.904511 1.050099
0.196142 1.075594 0.219134
0.029860 1.084764 0.791762
-0.394485 0.586618 0.096404
0.514861 0.983361 0.613786
0.687608 2.076104 1.191055
0.935125 1.768860 -0.212442
0.122598 1.437178 0.404949
0.802800 2.009994 0.163888
-0.425909 1.149415 0.120764
-0.113575 0.442175 0.209921
0.283891 1.864474 -0.091262
0.528864 1.378572 1.177593
0.990498 1.339256 -0.273966
0.813112 1.122625 0.588425
0.163629 0.813128 0.009695
0.267964 1.721818 1.045565
-0.239693 1.201942 0.411979
0.799388 0.776008 0.019365
-0.295744 0.695204 0.577037
0.764644 1.805111 1.048702
0.327027 0.539571 0.254195
0.225839 1.910326 1.319694
-0.030876 1.767203 0.929663
0.704803 0.467297 -0.068473
0.250147 0.487349 0.720976
-0.164486 2.057753 0.976980
0.496868 1.667667 0.328729
0.613072 0.685783 0.668820
-0.347118 0.421293 1.101248
-0.440058 0.456273 0.398021
0.650273 0.920372 0.516976
1.098549 0.709676 0.112676
0.228821 1.644435 0.273443
-0.181511 1.984138 -0.179894
0.717233 0.408816 0.360676
0.549766 1.089624 0.532245
0.428554 0.575541 0.550316
0.524211 1.698560 1.383761
0.371217 0.705150 0.796466
